0.015,0.1088,12.4,19.70409946
0.015,0.12608,11.176,16.60071627
0.015,0.18176,12.808,13.42375021
0.015,0.22688,8.416,9.294357417
0.015,0.25616,16.264,11.90463456
0.015,0.29696,4.552,5.725846439
0.015,0.36128,2.152,3.497208906
0.015,0.37808,6.232,5.797811661
0.015,0.38384,14.512,8.771766386
0.015,0.41024,6.76,5.768876755
0.015,0.4256,22.24,10.25626227
0.0435,0.02576,13.264,74.33253426
0.0435,0.10256,9.328,17.94388821
0.0435,0.10448,1.288,6.566088074
0.0435,0.12128,14.488,19.49855391
0.0435,0.03632,1.816,19.89922098
0.0435,0.18848,14.104,13.71820237
0.0435,0.0464,8.248,33.81948861
0.0435,0.30032,22.072,12.51988266
0.0435,0.32768,10,7.987530438
0.0435,0.3704,19.576,10.39704401
0.0435,0.3776,6.112,5.745876693
0.0435,0.41072,4.384,4.642739276
0.0435,0.05984,8.536,27.33377049
0.0435,0.44144,6.712,5.525186443
0.0435,0.4568,13.024,7.559050821
0.0435,0.06512,8.896,25.88353999
0.0435,0.48032,19.12,8.924443335
0.0435,0.48896,20.56,9.171005393
0.043785,0.06944,19.12,35.85768126
0.043785,0.07952,19.456,32.14540013
0.043785,0.09536,8.584,18.29187668
0.043785,0.14624,1.888,6.071956512
0.043785,0.15056,7.072,11.49076325
0.043785,0.16208,20.488,18.48974083
0.043785,0.29936,20.296,12.02967431
0.043785,0.4592,18.52,8.989339483
0.043785,0.46544,8.368,6.000292481
0.043785,0.49328,24.4,9.94656435
0.04407,0.02816,17.704,78.91663469
0.04407,0.15632,22.024,19.70376374
0.04407,0.19808,8.992,10.56799788
0.04407,0.27584,11.776,9.65192239
0.04407,0.29312,14.512,10.30758879
0.04407,0.29792,4.432,5.638447843
0.04407,0.31568,20.488,11.69560059
0.04407,0.344,5.776,5.896544716
0.04407,0.05312,13.744,38.60271665
0.04407,0.44288,2.416,3.309168033
0.04407,0.49136,14.176,7.596410841
0.044355,0.2168,3.328,6.031570072
0.044355,0.22496,4.168,6.579192547
0.044355,0.02192,12.88,85.4518208
0.044355,0.3248,12.616,9.019728639
0.044355,0.34304,20.584,11.1498315
0.044355,0.42896,8.344,6.255576871
0.044355,0.47264,21.904,9.631265784
0.04464,0.17456,5.752,9.267984319
0.04464,0.23504,9.544,9.66127425
0.04464,0.31328,2.584,4.173050851
0.04464,0.35552,4.12,4.884439532
0.04464,0.3776,9.016,6.978652615
0.04464,0.40928,11.608,7.569301696
0.04464,0.40976,24.568,11.00480062
0.044925,0.12608,23.368,24.00459607
0.044925,0.18368,7.912,10.46969775
0.044925,0.1904,19.792,16.13164588
0.044925,0.0368,8.536,42.61788486
0.044925,0.28064,2.032,3.965181588
0.044925,0.31088,18.328,11.16660988
0.044925,0.40256,1.936,3.119594453
0.04521,0.07808,12.136,25.79205365
0.04521,0.14624,9.592,13.68617984
0.04521,0.15344,1.648,5.466957906
0.04521,0.2072,18.616,14.72636926
0.04521,0.34928,10.288,7.79906709
0.04521,0.36368,10.552,7.714376589
0.04521,0.37136,19.552,10.37523855
0.04521,0.44528,9.712,6.615788566
0.04521,0.44576,9.328,6.479986722
0.04521,0.45968,15.256,8.154384308
0.04521,0.0656,1.024,8.724801193
0.045495,0.09488,4.792,13.7250235
0.045495,0.25664,14.344,11.16606337
0.045495,0.26576,11.536,9.786574027
0.045495,0.27728,22.6,13.3264099
0.045495,0.30608,3.28,4.769579752
0.045495,0.3176,9.328,7.862391363
0.045495,0.36608,2.824,3.975706842
0.045495,0.05936,2.704,15.49533101
0.045495,0.44384,10.696,6.95476783
0.045495,0.44864,2.32,3.22067894
0.04578,0.12848,1.696,6.370431612
0.04578,0.13136,8.992,14.41259135
0.04578,0.1592,17.752,17.4460768
0.04578,0.25184,6.664,7.706695701
0.04578,0.404,11.68,7.647306323
0.04578,0.41024,22.768,10.5871814
0.04578,0.41936,21.064,10.06164578
0.04578,0.42608,23.56,10.54981877
0.04578,0.44048,4.312,4.433663683
0.046065,0.188,15.76,14.52809582
0.046065,0.26864,12.256,10.0167464
0.046065,0.3752,14.248,8.804839271
0.046065,0.37904,10.264,7.429881993
0.046065,0.40544,10.12,7.104333487
0.046065,0.06128,21.16,42.13263708
0.046065,0.46256,6.04,5.114205857
0.01785,0.12368,21.376,23.31447075
0.01785,0.15968,1.216,4.555641924
0.01785,0.16112,5.488,9.612534104
0.01785,0.18224,24.496,18.52853399
0.01785,0.25808,22.816,14.03073568
0.01785,0.2648,14.152,10.86522711
0.01785,0.05456,12.568,36.03356782
0.01785,0.42752,14.752,8.332825715
0.01785,0.47456,17.08,8.487140387
0.04635,0.07184,20.152,35.7328194
0.04635,0.08912,16.072,26.50107864
0.04635,0.0896,20.968,30.13200072
0.04635,0.14384,13.888,16.68084836
0.04635,0.248,9.616,9.352918379
0.04635,0.04256,18.064,54.1817609
0.04635,0.34016,20.776,11.25796065
0.04635,0.36464,14.992,9.181228623
0.04635,0.37472,13.048,8.432069106
0.04635,0.40736,21.88,10.41897286
0.04635,0.42416,2.848,3.676947672
0.04635,0.06176,8.368,26.3120303
0.04635,0.452,18.256,8.999146608
0.04635,0.48368,19.072,8.881653595
0.046635,0.10448,8.368,16.73630601
0.046635,0.1232,19.144,22.13263285
0.046635,0.23504,15.928,12.48101251
0.046635,0.2432,24.904,15.2502402
0.046635,0.05168,23.152,51.36401826
0.046635,0.44288,8.776,6.306939465
0.04692,0.09248,24.304,31.58382698
0.04692,0.10112,5.32,13.71134103
0.04692,0.14528,21.424,20.55855818
0.04692,0.15584,12.784,15.0470839
