0.015,0.02,1,26
0.015,0.02,10,82.21921916
0.015,0.02,11,86.23224455
0.015,0.02,12,90.06664199
0.015,0.02,13,93.74433316
0.015,0.02,14,97.28309206
0.015,0.02,15,100.697567
0.015,0.02,16,104
0.015,0.02,17,107.2007463
0.015,0.02,18,110.3086579
0.015,0.02,19,113.3313725
0.015,0.02,2,36.76955262
0.015,0.02,20,116.2755348
0.015,0.02,21,119.1469681
0.015,0.02,22,121.9508098
0.015,0.02,23,124.6916196
0.015,0.02,24,127.3734666
0.015,0.02,25,130
0.015,0.02,3,45.033321
0.015,0.02,4,52
0.015,0.02,5,58.13776741
0.015,0.02,6,63.68673331
0.015,0.02,7,68.78953409
0.015,0.02,8,73.53910524
0.015,0.02,9,78
0.015,0.04,1,13.5
0.015,0.04,10,42.69074841
0.015,0.04,11,44.77443467
0.015,0.04,12,46.7653718
0.015,0.04,13,48.67494222
0.015,0.04,14,50.51237472
0.015,0.04,15,52.28527517
0.015,0.04,16,54
0.015,0.04,17,55.66192595
0.015,0.04,18,57.27564928
0.015,0.04,19,58.84513574
0.015,0.04,2,19.09188309
0.015,0.04,20,60.37383539
0.015,0.04,21,61.86477188
0.015,0.04,22,63.32061276
0.015,0.04,23,64.74372556
0.015,0.04,24,66.13622306
0.015,0.04,25,67.5
0.015,0.04,3,23.3826859
0.015,0.04,4,27
0.015,0.04,5,30.1869177
0.015,0.04,6,33.06811153
0.015,0.04,7,35.7176427
0.015,0.04,8,38.18376618
0.015,0.04,9,40.5
0.015,0.06,1,9.333333333
0.015,0.06,10,29.51459149
0.015,0.06,11,30.95516471
0.015,0.06,12,32.33161507
0.015,0.06,13,33.6518119
0.015,0.06,14,34.92213561
0.015,0.06,15,36.14784456
0.015,0.06,16,37.33333333
0.015,0.06,17,38.48231917
0.015,0.06,18,39.59797975
0.015,0.06,19,40.68305681
0.015,0.06,2,13.19932658
0.015,0.06,20,41.73993558
0.015,0.06,21,42.77070649
0.015,0.06,22,43.77721376
0.015,0.06,23,44.76109422
0.015,0.06,24,45.72380853
0.015,0.06,25,46.66666667
0.015,0.06,3,16.16580754
0.015,0.06,4,18.66666667
0.015,0.06,5,20.86996779
0.015,0.06,6,22.86190427
0.015,0.06,7,24.6936789
0.015,0.06,8,26.39865316
0.015,0.06,9,28
0.015,0.08,1,7.25
0.015,0.08,10,22.92651304
0.015,0.08,11,24.04552973
0.015,0.08,12,25.11473671
0.015,0.08,13,26.14024675
0.015,0.08,14,27.12701605
0.015,0.08,15,28.07912926
0.015,0.08,16,29
0.015,0.08,17,29.89251579
0.015,0.08,18,30.75914498
0.015,0.08,19,31.60201734
0.015,0.08,2,10.25304833
0.015,0.08,20,32.42298567
0.015,0.08,21,33.22367379
0.015,0.08,22,34.00551426
0.015,0.08,23,34.76977854
0.015,0.08,24,35.51760127
0.015,0.08,25,36.25
0.015,0.08,3,12.55736835
0.015,0.08,4,14.5
0.015,0.08,5,16.21149284
0.015,0.08,6,17.75880064
0.015,0.08,7,19.18169701
0.015,0.08,8,20.50609665
0.015,0.08,9,21.75
0.015,0.12,1,5.166666667
0.015,0.12,10,16.33843458
0.015,0.12,11,17.13589475
0.015,0.12,12,17.89785834
0.015,0.12,13,18.62868159
0.015,0.12,14,19.3318965
0.015,0.12,15,20.01041396
0.015,0.12,16,20.66666667
0.015,0.12,17,21.3027124
0.015,0.12,18,21.92031022
0.015,0.12,19,22.52097787
0.015,0.12,2,7.306770072
0.015,0.12,20,23.10603577
0.015,0.12,21,23.67664109
0.015,0.12,22,24.23381476
0.015,0.12,23,24.77846287
0.015,0.12,24,25.31139401
0.015,0.12,25,25.83333333
0.015,0.12,3,8.948929172
0.015,0.12,4,10.33333333
0.015,0.12,5,11.55301788
0.015,0.12,6,12.655697
0.015,0.12,7,13.66971511
0.015,0.12,8,14.61354014
0.015,0.12,9,15.5
0.015,0.14,1,4.571428571
0.015,0.14,10,14.45612645
0.015,0.14,11,15.16171333
0.015,0.14,12,15.8358931
0.015,0.14,13,16.48252012
0.015,0.14,14,17.10471948
0.015,0.14,15,17.70506673
0.015,0.14,16,18.28571429
0.015,0.14,17,18.84848286
0.015,0.14,18,19.39492886
0.015,0.14,19,19.92639517
0.015,0.14,2,6.464976285
0.015,0.14,20,20.44405008
0.015,0.14,21,20.94891746
0.015,0.14,22,21.44190062
0.015,0.14,23,21.92380125
0.015,0.14,24,22.39533479
0.015,0.14,25,22.85714286
0.015,0.14,3,7.917946549
0.015,0.14,4,9.142857143
0.015,0.14,5,10.22202504
0.015,0.14,6,11.1976674
0.015,0.14,7,12.09486314
0.015,0.14,8,12.92995257
0.015,0.14,9,13.71428571
0.015,0.16,1,4.125
0.015,0.16,10,13.04439535
0.015,0.16,11,13.68107726
0.015,0.16,12,14.28941916
0.015,0.16,13,14.87289901
0.015,0.16,14,15.43433672
0.015,0.16,15,15.9760563
0.015,0.16,16,16.5
0.015,0.16,17,17.00781071
0.015,0.16,18,17.50089283
0.015,0.16,19,17.98045814
0.015,0.16,2,5.833630945
